genus,family,order,group,accepted_bin,mono_fern
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes subcubica,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes subsessilis,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes subsymmetrica,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes sumatrana,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes taylorii,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes tessmanniana,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes teysmannii,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes thouarsii,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes tomentella,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes ugandensis,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes usambarica,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes variabilis,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes venusta,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes vernicosa,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes verrucosa,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes vilhenae,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes viridis,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes vitiensis,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes wightii,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes xanthophylloides,FALSE
Drypetes,Putranjivaceae,Malpighiales,Angiosperms,Drypetes yapensis,FALSE
Putranjiva,Putranjivaceae,Malpighiales,Angiosperms,Putranjiva formosana,FALSE
Putranjiva,Putranjivaceae,Malpighiales,Angiosperms,Putranjiva matsumurae,FALSE
Putranjiva,Putranjivaceae,Malpighiales,Angiosperms,Putranjiva roxburghii,FALSE
Putranjiva,Putranjivaceae,Malpighiales,Angiosperms,Putranjiva zeylanica,FALSE
Duabanga,Lythraceae,Myrtales,Angiosperms,Duabanga grandiflora,FALSE
Duabanga,Lythraceae,Myrtales,Angiosperms,Duabanga moluccana,FALSE
Dubautia,Compositae,Asterales,Angiosperms,Dubautia arborea,FALSE
Dubautia,Compositae,Asterales,Angiosperms,Dubautia knudsenii,FALSE
Dubautia,Compositae,Asterales,Angiosperms,Dubautia plantaginea,FALSE
Dubautia,Compositae,Asterales,Angiosperms,Dubautia microcephala,FALSE
Dubautia,Compositae,Asterales,Angiosperms,Dubautia reticulata,FALSE
Duboisia,Solanaceae,Solanales,Angiosperms,Duboisia leichhardtii,FALSE
Duboisia,Solanaceae,Solanales,Angiosperms,Duboisia myoporoides,FALSE
Duboscia,Malvaceae,Malvales,Angiosperms,Duboscia macrocarpa,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia acuminata,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia campanulata,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia caudiculata,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia confusa,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia dentata,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia elegans,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia galorei,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia kairoi,FALSE
Dubouzetia,Elaeocarpaceae,Oxalidales,Angiosperms,Dubouzetia saxatilis,FALSE
Gesneria,Gesneriaceae,Lamiales,Angiosperms,Gesneria viridiflora,FALSE
Duckeanthus,Annonaceae,Magnoliales,Angiosperms,Duckeanthus grandiflorus,FALSE
Duckeodendron,Solanaceae,Solanales,Angiosperms,Duckeodendron cestroides,FALSE
Duckesia,Humiriaceae,Malpighiales,Angiosperms,Duckesia verrucosa,FALSE
Magnolia,Magnoliaceae,Magnoliales,Angiosperms,Magnolia chimantensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia aberrans,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia amplexifolia,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia antioquensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia aripuanae,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia asterotricha,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia bahiensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia barteri,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia sessilis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia cadaverica,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia calycina,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia caniflora,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia cauliflora,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia chrysea,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia chrysocarpa,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia colombiana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia confinis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia confusa,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia decurrens,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia dicholepidota,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia dilabens,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia dimorphopetala,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia duckei,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia echinophora,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia elliptica,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia eximia,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia flagellaris,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia furfuracea,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia gardneriana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia gentryi,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia granvilleana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia guianensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia hadrantha,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia inconspicua,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia lanceolata,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia latifolia,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia lepidota,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia longicuspis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia lucida,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia macrocalyx,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia macrophylla,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia magnolioidea,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia manausensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia marcgraviana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia megalocarpa,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia megalophylla,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia microphylla,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia moricandiana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia neglecta,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia nitida,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia oblanceolata,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia oblongifolia,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia odorata,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia oligocarpa,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia panamensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia paraensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia pauciflora,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia peruviana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia pohliana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia pycnastera,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia quitarensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia restingae,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia reticulata,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia riberensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia riedeliana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia rigida,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia rionegrensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia riparia,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia rotundifolia,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia salicifolia,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia sancticaroli,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia schulzii,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia scottmorii,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia sooretamae,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia spixiana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia staudtii,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia stelechantha,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia stenantha,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia subcordata,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia surinamensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia tenuis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia tobagensis,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia trunciflora,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia tuberculata,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia ulei,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia vallicola,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia venezuelana,FALSE
Duguetia,Annonaceae,Magnoliales,Angiosperms,Duguetia yeshidan,FALSE
Guatteria,Annonaceae,Magnoliales,Angiosperms,Guatteria longicuspis,FALSE
Duidania,Rubiaceae,Gentianales,Angiosperms,Duidania montana,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia candida,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia crassa,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia egleri,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia gardneriana,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia guianensis,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia inopiflora,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia macrophylla,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia papillosa,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia pauciflora,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia redmondii,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia singularis,FALSE
Dulacia,Olacaceae,Santalales,Angiosperms,Dulacia tepuiensis,FALSE
Dunalia,Solanaceae,Solanales,Angiosperms,Dunalia brachyacantha,FALSE
Dunalia,Solanaceae,Solanales,Angiosperms,Dunalia solanacea,FALSE
Dunalia,Solanaceae,Solanales,Angiosperms,Dunalia spinosa,FALSE
Duparquetia,Leguminosae,Fabales,Angiosperms,Duparquetia orchidacea,FALSE
Duperrea,Rubiaceae,Gentianales,Angiosperms,Duperrea pavettifolia,FALSE
Dupuya,Leguminosae,Fabales,Angiosperms,Dupuya madagascariensis,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta armata,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta costaricensis,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta dombeyana,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta erecta,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta mutisii,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta obtusifolia,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta serratifolia,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta steyermarkii,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta triacantha,FALSE
Duranta,Verbenaceae,Lamiales,Angiosperms,Duranta vestita,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio acutifolius,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio affinis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio beccarianus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio bruneiensis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio bukitrayaensis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio burmanicus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio carinatus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio crassipes,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio dulcis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio grandiflorus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio graveolens,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio kinabaluensis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio kutejensis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio lanceolatus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio lissocarpus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio lowianus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio macrantha,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio macrophyllus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio malaccensis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio oblongus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio oxleyanus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio pinangianus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio purpureus,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio singaporensis,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio testudinarius,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio wyatt-smithii,FALSE
Durio,Malvaceae,Malvales,Angiosperms,Durio zibethinus,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia amapana,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia aquatica,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia bolivarensis,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia costaricensis,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia duckei,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia eriopila,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia fusifera,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia genipoides,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia gransabanensis,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia hirsuta,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia hirsutissima,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia kotchubioides,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia laevis,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia longiflora,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia longifolia,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia macrophylla,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia maguirei,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia martiniana,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia melinonii,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia merumensis,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia micrantha,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia nitida,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia palustris,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia paraensis,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia paruensis,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia plicata,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia prancei,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia retrorsipila,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia sancti-ciprianii,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia soejartoi,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia steinbachii,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia strigosa,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia trichocarpa,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia triflora,FALSE
Duroia,Rubiaceae,Gentianales,Angiosperms,Duroia valesca,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia atropurpurea,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia coriacea,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia cuscatlanica,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia discolor,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia foxii,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia lehmannii,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia macroprophyllata,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia martinicensis,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia mexicana,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia sanguinea,FALSE
Dussia,Leguminosae,Fabales,Angiosperms,Dussia tessmannii,FALSE
Dutailliopsis,Rutaceae,Sapindales,Angiosperms,Dutailliopsis gordonii,FALSE
Dutaillyea,Rutaceae,Sapindales,Angiosperms,Dutaillyea amosensis,FALSE
Dutaillyea,Rutaceae,Sapindales,Angiosperms,Dutaillyea comptonii,FALSE
Dutaillyea,Rutaceae,Sapindales,Angiosperms,Dutaillyea trifoliolata,FALSE
Gymnanthes,Euphorbiaceae,Malpighiales,Angiosperms,Gymnanthes inopinata,FALSE
Dyera,Apocynaceae,Gentianales,Angiosperms,Dyera costulata,FALSE
Dyera,Apocynaceae,Gentianales,Angiosperms,Dyera polyphylla,FALSE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis acuminum,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis albofarinosa,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ambanjae,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ambositrae,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis andrianatonga,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ankaizinensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ankirindro,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis antanambensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis arenarum,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis baronii,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis basilonga,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis bejofo,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis betsimisarakae,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis boiviniana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis brittiana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis cabadae,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis canaliculata,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis canescens,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis carlsmithii,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ceracea,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis commersoniana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis confusa,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis corniculata,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis coursii,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis crinita,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis curtisii,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis decaryi,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis decipiens,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis delicatula,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis dransfieldii,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis faneva,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis fanjana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis fasciculata,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis fibrosa,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis forficifolia,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis gautieri,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis henrici,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis heteromorpha,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis hiarakae,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis hovomantsina,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis humbertii,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis humblotiana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis humilis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ifanadianae,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis intermedia,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis interrupta,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis jumelleana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis lanceolata,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis lantzeana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis lanuginosa,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis lastelliana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis leptocheilos,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ligulata,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis linearis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis lokohoensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis lutea,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis lutescens,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis madagascariensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis makirae,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis malcomberi,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis mananjarensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis mangorensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis marojejyi,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis mcdonaldiana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis moorei,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis nauseosa,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis nodifera,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis nossibensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis onilahensis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis oreophila,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis oropedionis,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis ovobontsira,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis paludosa,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis pembana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis perrieri,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis pervillei,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis pilulifera,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis pinnatifrons,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis plumosa,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis prestoniana,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis procera,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis procumbens,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis psammophila,TRUE
Dypsis,Arecaceae,Arecales,Angiosperms,Dypsis rakotonasoloi,TRUE
