accepted_bin,obs_value,LAT,LON,TraitID,trait_short
Corylus heterophylla,17.31772864294055,39.95,115.42,3117,Specific leaf area
Fraxinus bungeana,22.059541702135256,39.95,115.42,3117,Specific leaf area
Juglans mandshurica,17.010554668063058,39.95,115.42,3117,Specific leaf area
Quercus mongolica,14.354184690944455,39.95,115.42,3117,Specific leaf area
Rhamnus leptophylla,27.882841925958996,39.95,115.42,3117,Specific leaf area
Tilia paucicostata,18.2463669192017,39.95,115.42,3117,Specific leaf area
Ulmus davidiana,13.547233472782247,39.95,115.42,3117,Specific leaf area
Pinus ponderosa,1.1145941726964734,40,-96.7,3117,Specific leaf area
Acer opalus,17.680339472008853,40,4,3117,Specific leaf area
Euphorbia margalidiana,12.450199202343649,40,4,3117,Specific leaf area
Pistacia terebinthus,7.411767688784483,40,4,3117,Specific leaf area
Quercus suber,6.62,40.03,-7.32,3117,Specific leaf area
Abies lasiocarpa,3.9300000000000015,40.05,-105.6,3117,Specific leaf area
Picea engelmannii,3.2700000000000005,40.05,-105.6,3117,Specific leaf area
Pinus flexilis,2.73,40.05,-105.6,3117,Specific leaf area
Salix glauca,12.279999999999998,40.05,-105.6,3117,Specific leaf area
Salix planifolia,12.300000000000002,40.05,-105.6,3117,Specific leaf area
Quercus coccifera,4.457417247693049,40.15,-2.88,3117,Specific leaf area
Halostachys belangeriana,5.23,40.2,96.94,3117,Specific leaf area
Populus euphratica,7.58,40.2,96.94,3117,Specific leaf area
Tamarix leptostachya,6.12,40.2,96.94,3117,Specific leaf area
Notholithocarpus densiflorus,11.369999999999997,40.35,-124,3117,Specific leaf area
Sequoia sempervirens,8.24,40.35,-124,3117,Specific leaf area
Quercus coccifera,6.70820393249937,40.35,-3.76,3117,Specific leaf area
Quercus ilex,5.045790324617146,40.35,-3.76,3117,Specific leaf area
Quercus robur,20.060223448531843,40.35,-3.76,3117,Specific leaf area
Quercus coccifera,4.841408725229114,40.36,-3.38,3117,Specific leaf area
Cercis canadensis,37.593984962406,40.37,-85.97,3117,Specific leaf area
Quercus suber,14.64655615847358,40.4,-3.7,3117,Specific leaf area
Quercus suber,14.64655615847358,40.4,3.7,3117,Specific leaf area
Eucalyptus globulus,16.090030363981878,40.42,-3.7,3117,Specific leaf area
Acer campestre,25.510204081999998,40.45,-3.7,3117,Specific leaf area
Arbutus unedo,15.600624024999998,40.45,-3.7,3117,Specific leaf area
Cercis siliquastrum,15.552099533000002,40.45,-3.7,3117,Specific leaf area
Olea europaea,6.0901339829,40.45,-3.7,3117,Specific leaf area
Prunus laurocerasus,7.6687116564,40.45,-3.7,3117,Specific leaf area
Syringa vulgaris,14.005602241000002,40.45,-3.7,3117,Specific leaf area
Acer negundo,18.484288355,40.5,-109.3,3117,Specific leaf area
Ficus benjamina,13.473028769011565,40.5,-74.45,3117,Specific leaf area
Quercus ilex,4.748684028233506,40.5,-3.75,3117,Specific leaf area
Acer pensylvanicum,27.100271003,40.6,-75.9,3117,Specific leaf area
Acer rubrum,25.062656642,40.6,-75.9,3117,Specific leaf area
Amelanchier arborea,33.55704698000001,40.6,-75.9,3117,Specific leaf area
Carpinus caroliniana,22.988505747000005,40.6,-75.9,3117,Specific leaf area
Carya glabra,21.32196162,40.6,-75.9,3117,Specific leaf area
Castanea dentata,24.691358025000003,40.6,-75.9,3117,Specific leaf area
Hamamelis virginiana,27.855153202999997,40.6,-75.9,3117,Specific leaf area
Kalmia latifolia,9.398496240599998,40.6,-75.9,3117,Specific leaf area
Liriodendron tulipifera,48.54368932,40.6,-75.9,3117,Specific leaf area
Nyssa sylvatica,11.350737798,40.6,-75.9,3117,Specific leaf area
Ostrya virginiana,28.248587571000005,40.6,-75.9,3117,Specific leaf area
Populus grandidentata,19.305019304999995,40.6,-75.9,3117,Specific leaf area
Prunus pensylvanica,15.384615385000002,40.6,-75.9,3117,Specific leaf area
Quercus alba,40.983606556999995,40.6,-75.9,3117,Specific leaf area
Quercus coccinea,43.47826086999999,40.6,-75.9,3117,Specific leaf area
Quercus michauxii,7.861635220100001,40.6,-75.9,3117,Specific leaf area
Quercus palustris,12.919896641000001,40.6,-75.9,3117,Specific leaf area
Rhododendron maximum,5.149330587,40.6,-75.9,3117,Specific leaf area
Sassafras albidum,27.100271003,40.6,-75.9,3117,Specific leaf area
Sorbus americana,15.503875969000001,40.6,-75.9,3117,Specific leaf area
Pinus sylvestris,1.52,40.6,15.8,3117,Specific leaf area
Fagus crenata,24.889084311431574,40.6,140.9,3117,Specific leaf area
Magnolia salicifolia,34.70207254915835,40.6,140.9,3117,Specific leaf area
Pinus nigra,4.4483985765,40.73,0.3,3117,Specific leaf area
Pinus nigra,4.6232085067,40.74,0.17,3117,Specific leaf area
Pinus sylvestris,4.3497172684,40.74,0.21,3117,Specific leaf area
Pinus sylvestris,5.8719906048,40.74,0.24,3117,Specific leaf area
Pinus sylvestris,5.824111822899999,40.76,0.27,3117,Specific leaf area
Quercus faginea,7.830708780180757,40.77,-1.96,3117,Specific leaf area
Quercus ilex,4.113392760240627,40.77,-1.96,3117,Specific leaf area
Acer saccharum,39.68276984071747,40.78,-77.88,3117,Specific leaf area
Acer rubrum,28.652481015975606,40.78,-77.85,3117,Specific leaf area
Prunus serotina,30.106551165899823,40.78,-77.85,3117,Specific leaf area
Pinus sylvestris,4.2571306939,40.78,0.23,3117,Specific leaf area
Quercus coccifera,5.157,40.78,23.2,3117,Specific leaf area
Quercus pubescens,11.03,40.78,23.2,3117,Specific leaf area
Pinus nigra,5.0942435048,40.79,0.27,3117,Specific leaf area
Pinus sylvestris,4.0683482506,40.79,0.31,3117,Specific leaf area
Fraxinus pennsylvanica,19.03220770231583,40.8,-77.87,3117,Specific leaf area
Quercus rubra,17.388333136052548,40.8,-77.87,3117,Specific leaf area
Acer negundo,22.42259436755157,40.8,-77.85,3117,Specific leaf area
Acer saccharinum,25.559457917105814,40.8,-77.85,3117,Specific leaf area
Betula lenta,21.13737085422517,40.8,-77.85,3117,Specific leaf area
Carya cordiformis,24.575806583744754,40.8,-77.85,3117,Specific leaf area
Castanea dentata,17.071666031386883,40.8,-77.85,3117,Specific leaf area
Celtis tenuifolia,11.794820554810528,40.8,-77.85,3117,Specific leaf area
